SubjectID, Time, Event
148050, 1132.626, Start
145226, 1132.626, Start
137532, 1132.626, Start
145132, 1132.626, Start
151048, 1132.626, Start
138228, 1132.626, Start
137858, 1132.626, Start
144650, 1132.626, Start
140440, 1132.626, Start
137256, 1132.626, Start
144766, 1132.626, Start
147316, 1132.626, Start
148642, 1132.626, Start
147840, 1132.626, Start
144626, 1132.626, Start
145234, 1132.626, Start
137578, 1132.626, Start
137854, 1132.626, Start
147720, 1132.626, Start
145408, 1132.626, Start
147646, 1132.626, Start
151438, 1132.626, Start
147332, 1132.626, Start
144632, 1132.626, Start
147738, 1132.626, Start
144716, 1132.626, Start
150774, 1132.626, Start
148002, 1132.626, Start
137632, 1132.626, Start
145046, 1132.626, Start
137850, 1132.626, Start
137742, 1132.626, Start
147540, 1132.626, Start
144730, 1132.626, Start
144866, 1132.626, Start
151478, 1132.626, Start
138238, 1132.626, Start
147874, 1132.626, Start
151468, 1132.626, Start
147270, 1132.626, Start
