SubjectID, Time, Event
94116, 646.6063, Start
94152, 646.6063, Start
101148, 646.6063, Start
94514, 646.6063, Start
100066, 646.6063, Start
101034, 646.6063, Start
95080, 646.6063, Start
100166, 646.6063, Start
99784, 646.6063, Start
101092, 646.6063, Start
97238, 646.6063, Start
100086, 646.6063, Start
97780, 646.6063, Start
97534, 646.6063, Start
100510, 646.6063, Start
94546, 646.6063, Start
97540, 646.6063, Start
97362, 646.6063, Start
100842, 646.6063, Start
99840, 646.6063, Start
95994, 646.6063, Start
100356, 646.6063, Start
101214, 646.6063, Start
97550, 646.6063, Start
100096, 646.6063, Start
