SubjectID, Time, Event
48098, 124.5324, Start
48098, 124.5324, Disable
48242, 124.5324, Start
48242, 124.5324, Disable
48242, 230.2016, Enable
48242, 287.0222, Disable
48242, 287.0222, Destroy
48288, 124.5324, Start
48288, 124.5324, Disable
48288, 230.2016, Enable
48288, 287.5556, Disable
48288, 287.5556, Destroy
48342, 124.5324, Start
48342, 124.5324, Disable
48412, 124.5324, Start
48412, 124.5324, Disable
48412, 190.6319, Enable
48492, 124.5324, Start
48492, 124.5324, Disable
48558, 124.5324, Start
48558, 124.5324, Disable
48558, 230.2016, Enable
48558, 285.7, Disable
48558, 285.7, Destroy
48642, 124.5324, Start
48642, 124.5324, Disable
48662, 124.5324, Start
48662, 124.5324, Disable
48690, 124.5324, Start
48690, 124.5324, Disable
48726, 124.5324, Start
48726, 124.5324, Disable
48726, 250.031, Enable
48726, 291.7222, Disable
48726, 291.7222, Destroy
48798, 124.5324, Start
48798, 124.5324, Disable
48798, 170.8348, Enable
48798, 286.4778, Disable
48798, 286.4778, Destroy
48818, 124.5324, Start
48818, 124.5324, Disable
48808, 124.5324, Start
48808, 124.5324, Disable
48828, 124.5324, Start
48828, 124.5324, Disable
48828, 250.031, Enable
48828, 289.3556, Disable
48828, 289.3556, Destroy
48868, 124.5324, Start
48868, 124.5324, Disable
48882, 124.5324, Start
48882, 124.5324, Disable
48906, 124.5324, Start
48906, 124.5324, Disable
48906, 170.8348, Enable
49006, 124.5324, Start
49006, 124.5324, Disable
49084, 124.5324, Start
49084, 124.5324, Disable
49502, 124.5324, Start
49502, 124.5324, Disable
49502, 250.031, Enable
49502, 289.8445, Disable
49502, 289.8445, Destroy
49540, 124.5324, Start
49540, 124.5324, Disable
49574, 124.5324, Start
49574, 124.5324, Disable
49586, 124.5324, Start
49586, 124.5324, Disable
49640, 124.5324, Start
49640, 124.5324, Disable
49672, 124.5324, Start
49672, 124.5324, Disable
49672, 250.031, Enable
49672, 290.5, Disable
49672, 290.5, Destroy
49696, 124.5324, Start
49696, 124.5324, Disable
49716, 124.5324, Start
49716, 124.5324, Disable
49716, 250.031, Enable
49716, 291.0222, Disable
49716, 291.0222, Destroy
49728, 124.5324, Start
49728, 124.5324, Disable
49412, 124.5324, Start
49492, 124.5324, Start
